Awscenter BMKG;;;;;;;;;;;;;;;;;;;;;;;;;
ID Stasiun;Nama Stasiun;Lat;Lng;Elevasi;Tanggal;rr;ws_avg;ws_max;wd_avg;tt_air_max;tt_air_avg;tt_air_min;rh_avg;pp_air;sr_avg;sr_max;nr;wl;tt_sea;tt_pan;ws_50cm;wl_pan;ev_pan;konduktivitas;ph_sea
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:21;15.4;1;1.4;287;24.6;24.6;24.5;91.8;1011.9;7.4;9.3;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:22;15.4;0;1.1;0;24.7;24.7;24.5;91.8;1011.2;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:23;15.4;0;1;0;24.7;24.7;24.6;91.8;1012;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:24;15.4;0;0;0;24.7;24.7;24.6;91.8;1011.8;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:25;15.4;0;0;0;24.7;24.7;24.6;92.1;1011.2;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:26;15.6;0;0;0;24.8;24.7;24.6;92.3;1012;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:27;15.6;0;0;0;24.7;24.7;24.6;92.4;1011.7;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:28;15.6;0;0.7;0;24.7;24.6;24.6;92.2;1011.2;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:29;15.6;1;1;264;24.7;24.6;24.6;92.3;1011.8;9.3;9.3;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:30;15.6;1.1;1.3;219;24.6;24.5;24.5;92.3;1011.2;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:31;15.8;0.9;0.9;236;24.6;24.5;24.5;92.4;1011;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:32;15.8;0;1;0;24.6;24.5;24.5;92.7;1011.6;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:33;15.8;0.8;1.1;240;24.6;24.6;24.5;92.8;1010.8;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:34;15.8;0.8;0.8;243;24.6;24.5;24.5;92.8;1011.3;11.1;13;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:35;15.8;0;1;0;24.6;24.6;24.5;92.9;1011.6;11.1;13;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:36;15.8;0;0;0;24.6;24.6;24.6;93.2;1011;13;13;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:37;16;0.8;1.3;195;24.7;24.6;24.6;93.2;1011.7;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:38;16;0;0.8;0;24.6;24.4;24.4;93;1011.8;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:39;16;0;0.8;0;24.5;24.5;24.4;92.9;1011.2;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:40;16;0;0;0;24.5;24.5;24.4;93.1;1012;9.3;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:41;16;0;0;0;24.6;24.5;24.5;93.3;1011.7;7.4;9.3;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:42;16;0;0;0;24.7;24.7;24.6;93.7;1011.5;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:43;0;1;1;88;24.8;24.7;24.6;93.9;1012.2;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:44;0.2;0.6;1;83;24.8;24.7;24.7;94.1;1011.8;7.4;7.4;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:45;0.2;0.3;1;87;24.7;24.7;24.7;94.2;1011.6;9.3;9.3;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:46;0.2;0;0;0;24.7;24.7;24.6;94.3;1012.2;9.3;9.3;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:47;0.2;0.9;0.9;130;24.7;24.7;24.6;94.4;1011.7;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:48;0.2;0.4;0.9;140;24.7;24.6;24.6;94.4;1011.8;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:49;0.2;0;0;0;24.6;24.6;24.5;94.4;1012.1;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:50;0.4;1.3;1.4;109;24.6;24.6;24.5;94.5;1011.3;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:51;0.4;0.3;1.2;109;24.7;24.6;24.6;94.5;1011.9;11.1;11.1;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:52;0.4;0.9;1;108;24.6;24.6;24.6;94.7;1011.9;13;13;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:53;0.4;0.8;1;123;24.7;24.6;24.5;94.8;1011.2;14.8;14.8;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:54;0.4;0;1.1;0;24.6;24.6;24.5;94.9;1011.9;14.8;14.8;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:55;0.4;0;0.4;0;24.6;24.5;24.5;94.9;1011.6;14.8;14.8;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:56;0.4;0.6;1;75;24.6;24.5;24.5;95.1;1011.2;14.8;14.8;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:57;0.6;0;1.1;0;24.6;24.6;24.5;95.2;1011.9;14.8;14.8;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:58;0.6;0.4;1;61;24.6;24.5;24.5;95;1011.6;14.8;14.8;;;;;;;;;
STA2181;AWS Stamet 745 Kemayoran;-6.155.946;1.068.423;3;01/03/2021 23:59;0.6;0.4;0.4;128;24.5;24.4;24.4;94.8;1011.3;14.8;14.8;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 00:10;0;126.6;2,335;3,275;26.29;26.65;27.04;76.87;1006;74.56;92.2;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 00:20;0;114.3;2,985;4.1;26.83;27.05;27.24;75.31;1006;201.3;265.1;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 00:30;0;113.1;2,942;3,875;26.89;27.05;27.24;76.11;1006;119;253.6;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 00:40;0;123.7;2,795;3,425;26.95;27.12;27.23;76.65;1006;156.7;380.4;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 00:50;0;146.8;2,629;3.35;27.16;27.5;27.83;73.39;1006;359.3;426.5;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 01:00;0;179.5;3,038;3.95;27.7;27.93;28.1;70.41;1006;307.3;449.5;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 01:10;0;206.7;2,762;3,575;27.97;28.22;28.58;72.31;1007;314.7;518.6;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 01:20;0;166;2.53;3,275;28.37;28.58;28.92;69.8;1007;406.8;518.6;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 01:30;0;132.8;2,709;4.1;28.78;28.97;29.25;67.97;1006;176.1;403.4;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 01:40;0;173.3;3,292;4,925;29.05;29.43;29.73;62.41;1006;470.6;610.8;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 01:50;0;171.5;3,092;4.7;29.66;29.98;30.2;61.05;1006;287.9;610.8;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 02:00;0;199.4;2,725;5,225;30.14;30.51;31.01;58.67;1007;518.6;737.6;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 02:10;0;247;3,055;5,975;30.67;30.94;31.14;53.51;1007;232.2;426.3;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 02:20;0;209.9;3,165;5;30.72;30.96;31.27;56.08;1006;236.8;495.5;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 02:30;0;247.8;2.62;5;30.59;30.8;31.06;59.61;1006;174.8;195.9;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 02:40;0;249.9;2,921;4,175;30.25;30.55;30.72;58.25;1006;156.4;172.8;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 02:50;0;255;3,145;4.85;30.25;30.38;30.52;58.12;1006;173.6;207.4;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 03:00;0;235;3,396;5,225;30.39;30.6;31.07;56.29;1006;422.1;1072;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 03:10;0;252.3;3.08;4,775;30.93;31.14;31.33;59.27;1006;294.5;357.2;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 03:20;0;252.2;3,376;5,375;31;31.26;31.54;59.61;1006;560.9;1072;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 03:30;0;247.2;3,383;6,575;31.4;31.71;32.01;59.07;1006;482.1;1077;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 03:40;0;259.4;3,694;5.75;31.4;31.69;32.08;59;1006;349.3;818;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 04:00;0;264.2;3,778;6.95;31.6;31.83;32.15;57.51;1006;467.6;1072;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 04:10;0;273;3,741;6.5;31.87;32.16;32.42;56.62;1006;856;1244;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 04:20;0;268.5;3,791;6,275;32.28;32.58;32.96;56.15;1006;862;1187;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 04:30;0;282.4;3,324;4,925;32.35;32.91;33.43;56.83;1006;1063;1118;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 04:40;0;266.2;3,667;6.65;32.48;32.94;33.7;60.49;1005;1040;1118;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 04:50;0;264.2;3.66;6,425;32.69;33.32;33.7;58.39;1005;807;1233;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 05:00;0;267.6;3.84;6,275;32.28;32.8;33.36;57.64;1005;762;1164;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 05:10;0;270.8;3.93;5,675;32.82;33.58;33.97;56.01;1005;994;1164;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 05:20;0;255.5;4,038;6,875;32.76;33.42;33.97;56.29;1005;1011;1077;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 05:30;0;252.2;3,581;5,975;32.76;33.29;33.7;59.13;1005;904;1118;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 05:40;0;264.5;3,959;7,775;32.96;33.51;33.84;52.83;1005;960;1187;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 05:50;0;276.4;3.66;6.05;33.5;34.08;34.79;54.19;1005;1026;1279;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 06:00;0;278;3,412;6.2;34.31;34.8;35.19;53.44;1004;704.4;1083;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 06:10;0;256.2;3,894;6.8;33.03;33.62;34.45;55.27;1004;483.5;714.3;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 06:20;0;292.8;3,817;6.5;33.5;34.24;34.72;49.71;1004;717.7;1095;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 06:30;0;271.8;3,699;7.4;33.91;34.35;34.86;52.02;1004;698;1233;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 06:40;0;297.2;3,579;6.35;33.64;34.04;34.45;54.59;1004;257.5;795;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 06:50;0;282.7;3,666;6.5;33.43;33.82;34.11;57.78;1003;244;587.6;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 07:00;0;318.8;3,884;6.2;33.3;33.79;34.18;55.81;1003;437.3;1002;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 07:10;0;323.7;4,666;8.15;32.35;32.94;33.91;64.69;1003;173.5;841;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 07:20;0;317.8;4,479;7,175;32.08;32.36;32.96;63.33;1003;219.9;357.2;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 07:30;0;321.2;5,009;8.6;32.42;32.94;33.43;64.69;1003;159.6;311.1;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 07:40;0;302.7;3,954;5,825;31.81;32.16;32.48;67.2;1003;92.2;138.3;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 07:50;0;322.3;4.04;5,975;31.47;31.68;31.94;68.01;1002;48.1;69.13;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 08:00;0;307.1;4,035;6,125;30.65;31.19;31.6;72.15;1003;12.67;23.04;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 08:10;0;295.5;3,604;6.2;29.91;30.27;30.65;74.11;1003;0.096;5,761;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 08:20;0;293.5;3,167;5,675;29.44;29.81;30.11;78.53;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 08:30;1.2;307.3;2,934;4.4;29.04;29.4;29.78;82.4;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 08:40;2.2;98.1;2,676;3,875;28.03;28.58;28.98;90.5;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 08:50;2.4;67.41;3,498;5.45;27.49;27.73;28.1;93.9;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 09:00;2.6;26.42;3,072;5,075;27.36;27.56;27.76;93.1;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 09:10;2.6;52.5;2,767;4,475;27.15;27.39;27.63;93.2;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 09:20;2.6;125;2,335;3,125;27.02;27.17;27.36;93.5;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 09:30;2.6;118;2,391;4,025;26.95;27.21;27.49;92.4;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 09:40;2.6;99.7;2,752;3,575;26.88;27.05;27.29;93.6;1003;0.192;5,763;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 09:50;2.6;73.88;2,242;3,125;26.88;27.03;27.15;94.1;1003;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 10:00;2.6;26.44;2,344;3,425;26.89;26.98;27.16;91.7;1004;0.672;5,764;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 10:10;2.6;340.6;2,036;2,675;26.88;27.02;27.23;91.8;1004;0.672;11.53;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 10:20;2.6;299.5;2,366;3,275;26.82;26.98;27.16;92.5;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 10:30;2.6;234.4;2,355;3.5;26.82;26.99;27.22;92.7;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 10:40;2.6;179.4;2.46;3,275;27.02;27.16;27.36;93.9;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 10:50;2.6;153.5;2,609;3.95;27.16;27.25;27.5;93.3;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 11:00;2.6;144.4;2,962;3.95;26.95;27.18;27.43;92.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 11:10;2.6;148.9;3,333;4,175;26.61;26.79;27.09;91.7;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 11:20;2.6;160.4;2,947;4,175;26.61;26.72;26.95;91;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 11:30;2.6;151.4;3,158;4.1;26.48;26.62;26.82;90.9;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 11:40;2.6;198.4;3.09;4,625;26.21;26.44;26.82;90.4;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 11:50;2.6;195.2;2,269;3,125;26.2;26.36;26.55;90.8;1004;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 12:00;2.6;199.3;2.61;3.5;26.21;26.29;26.48;90.2;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 12:10;2.6;127.1;2,123;3.05;26.14;26.33;26.48;90.6;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 12:20;2.6;161.7;2.29;3.2;26.21;26.36;26.55;89.8;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 12:30;2.6;157.6;2,176;3.35;26.07;26.2;26.35;90.9;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 12:40;2.8;81.8;2,127;2,975;26.01;26.19;26.42;89.8;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 12:50;2.8;129.3;2,051;2,675;25.94;26.12;26.28;92.9;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 13:00;3;197.9;2.24;2,825;25.6;25.85;26.22;91.9;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 13:10;3;183.9;2,208;2,825;25.53;25.64;25.81;93.1;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 13:20;3;104.1;2,292;2.75;25.6;25.71;25.87;93.7;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 13:30;3;148.1;2,065;2,825;25.6;25.77;25.88;94.2;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 13:40;3.2;163.2;2,109;2.75;25.67;25.79;25.95;93.8;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 13:50;3.2;194.2;2.16;2,675;25.54;25.71;25.88;93.1;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 14:00;3.2;179.3;2,232;3,275;25.54;25.78;26.01;93.9;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 14:10;3.2;187.8;2,854;3,575;25.6;25.81;26.01;92.7;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 14:20;3.2;165.6;2,458;3.35;25.81;25.95;26.15;90.6;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 14:30;3.2;199.4;2,655;3,725;25.81;25.94;26.22;89.3;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 14:40;3.2;218.5;2,472;3,125;25.74;25.87;25.95;89.7;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 14:50;3.2;307.6;2.1;2.7;25.7;25.8;26;90.6;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 15:00;3.2;352.5;2,202;3.05;25.75;25.9;26.08;91.8;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 15:10;3.2;61.25;2,001;2,075;25.61;25.75;25.88;92.1;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 15:20;3.2;170.7;2,156;2,675;25.6;25.75;25.94;93.7;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 15:30;3.2;175.3;2;2;25.54;25.63;25.81;93;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 15:40;3.2;154.6;2;2;25.48;25.65;25.81;93.8;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 15:50;3.2;101.3;2;2;25.54;25.71;25.88;93.2;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 16:00;3.2;92;2;2;25.67;25.82;25.95;93.2;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 16:10;3.2;93.9;2,001;2,075;25.6;25.75;25.88;94;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 16:20;3.2;97.1;2,073;2.6;25.54;25.66;25.81;93.8;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 16:30;3.2;99.4;2;2;25.54;25.67;25.88;93.6;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 16:40;3.2;159.5;2,141;2.75;25.61;25.73;25.88;94.6;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 16:50;3.2;185.1;2,053;2.75;25.41;25.63;25.88;94.3;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 17:00;3.2;190.8;2,031;2.45;25.41;25.56;25.68;94;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 17:10;3.2;164.7;2,056;2.6;25.54;25.62;25.88;94;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 17:20;3.2;130.6;2,156;2.9;25.54;25.67;25.88;93.4;1007;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 17:30;3.2;129;2.15;2.75;25.61;25.71;25.88;93.7;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 17:40;3.2;93.5;2;2;25.54;25.65;25.88;93.5;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 17:50;3.2;124.2;2;2;25.41;25.6;25.75;93.9;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 18:00;3.2;139.2;2;2;25.4;25.51;25.68;93.8;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 18:10;3.2;139;2;2;25.4;25.51;25.75;94.3;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 18:20;3.2;138.5;2;2;25.34;25.49;25.68;94.6;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 18:30;3.2;138.3;2;2;25.34;25.49;25.68;94.6;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 18:40;3.2;300.1;2,542;4,475;25.47;25.66;25.88;94.3;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 18:50;3.2;323.6;2,403;3,575;25.61;25.8;26.02;93.5;1006;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 19:00;4.4;280.2;2,195;3.35;25.61;25.82;26.01;94.7;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 19:10;4.6;322.5;2,059;2,825;25.47;25.63;25.88;95.6;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 19:20;5;223;2;2;25.4;25.53;25.67;96.6;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 19:30;5.2;31.32;2;2;25.34;25.51;25.68;96.9;1005;0;0;;;;;;;;;
STA2041;AWS TMII;'-6.30407;'106.8987;3;03/01/2021 19:40;5.4;27.25;2,091;2.75;24.87;25.23;25.61;95.9;1005;0;0;;;;;;;;;
